#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
chr8	114476445	114476555	chr8:114476445-114476555	.	.	114476445	114476555	0	1	110	114476444	1
chr1	127684961	127685312	chr1:127684961-127685312	.	.	127684961	127685312	0	1	351	127684960	1
chr5	39151046	39151154	chr5:39151046-39151154	.	.	39151046	39151154	0	1	108	39151043	1
chr4	125124901	125125100	chr4:125124901-125125100	.	.	125124901	125125100	0	1	199	125124900	2
chr13	52114891	52115199	chr13:52114891-52115199	.	.	52114891	52115199	0	1	308	52114886	2
chr15	32230143	32230319	chr15:32230143-32230319	.	.	32230143	32230319	0	1	176	32230140	2
chr14	68922138	68922496	chr14:68922138-68922496	.	.	68922138	68922496	0	1	358	68922132	2
chr8	78630275	78630482	chr8:78630275-78630482	.	.	78630275	78630482	0	1	207	78630268	2
chr15	97277507	97277752	chr15:97277507-97277752	.	.	97277507	97277752	0	1	245	97277498	2
chr17	34072104	34072446	chr17:34072104-34072446	.	.	34072104	34072446	0	1	342	34072101	2
chr8	10820862	10820955	chr8:10820862-10820955	.	.	10820862	10820955	0	1	93	10820861	2
chr7	132305994	132306280	chr7:132305994-132306280	.	.	132305994	132306280	0	1	286	132305993	2
chr10	117755075	117755335	chr10:117755075-117755335	.	.	117755075	117755335	0	1	260	117755074	2
chr3	104501755	104502039	chr3:104501755-104502039	.	.	104501755	104502039	0	1	284	104501754	2
chr18	24185672	24186036	chr18:24185672-24186036	.	.	24185672	24186036	0	1	364	24185670	2
chr12	25316024	25316283	chr12:25316024-25316283	.	.	25316024	25316283	0	1	259	25316022	2
chr11	5930532	5930930	chr11:5930532-5930930	.	.	5930532	5930930	0	1	398	5930527	2
chr8	22619866	22620218	chr8:22619866-22620218	.	.	22619866	22620218	0	1	352	22619864	2
chr10	96497498	96497763	chr10:96497498-96497763	.	.	96497498	96497763	0	1	265	96497489	2
chr8	66404713	66404987	chr8:66404713-66404987	.	.	66404713	66404987	0	1	274	66404707	2
chr13	7103400	7103662	chr13:7103400-7103662	.	.	7103400	7103662	0	1	262	7103393	2
chr1	180536840	180537038	chr1:180536840-180537038	.	.	180536840	180537038	0	1	198	180536839	2
chr13	52078661	52079007	chr13:52078661-52079007	.	.	52078661	52079007	0	1	346	52078656	2
chr18	57352414	57352731	chr18:57352414-57352731	.	.	57352414	57352731	0	1	317	57352409	2
chr19	14343940	14344111	chr19:14343940-14344111	.	.	14343940	14344111	0	1	171	14343939	2
chr3	135565347	135565697	chr3:135565347-135565697	.	.	135565347	135565697	0	1	350	135565346	2
chr11	24235382	24235567	chr11:24235382-24235567	.	.	24235382	24235567	0	1	185	24235380	2
chr12	108631482	108631740	chr12:108631482-108631740	.	.	108631482	108631740	0	1	258	108631481	2
chr10	45107387	45107699	chr10:45107387-45107699	.	.	45107387	45107699	0	1	312	45107383	2
chr2	132035599	132035882	chr2:132035599-132035882	.	.	132035599	132035882	0	1	283	132035598	2
chr3	87500311	87500647	chr3:87500311-87500647	.	.	87500311	87500647	0	1	336	87500303	2
chr11	45214162	45214464	chr11:45214162-45214464	.	.	45214162	45214464	0	1	302	45214158	2
chr2	14249959	14250126	chr2:14249959-14250126	.	.	14249959	14250126	0	1	167	14249958	2
chr15	96654799	96655130	chr15:96654799-96655130	.	.	96654799	96655130	0	1	331	96654790	2
chr6	146006102	146006448	chr6:146006102-146006448	.	.	146006102	146006448	0	1	346	146006101	2
chr16	51496106	51496462	chr16:51496106-51496462	.	.	51496106	51496462	0	1	356	51496101	2
chr9	105803454	105803816	chr9:105803454-105803816	.	.	105803454	105803816	0	1	362	105803453	2
chr15	31332793	31333060	chr15:31332793-31333060	.	.	31332793	31333060	0	1	267	31332790	2
chr17	35994356	35994458	chr17:35994356-35994458	.	.	35994356	35994458	0	1	102	35994353	2
chr11	63908531	63908710	chr11:63908531-63908710	.	.	63908531	63908710	0	1	179	63908525	2
chr1	154849021	154849314	chr1:154849021-154849314	.	.	154849021	154849314	0	1	293	154849020	2
chr9	115609929	115610231	chr9:115609929-115610231	.	.	115609929	115610231	0	1	302	115609928	2
chr5	140917814	140918144	chr5:140917814-140918144	.	.	140917814	140918144	0	1	330	140917813	2
chr4	122886493	122886685	chr4:122886493-122886685	.	.	122886493	122886685	0	1	192	122886492	2
chr5	139830755	139831060	chr5:139830755-139831060	.	.	139830755	139831060	0	1	305	139830754	2
chr11	82668089	82668416	chr11:82668089-82668416	.	.	82668089	82668416	0	1	327	82668081	2
chr16	94247170	94247241	chr16:94247170-94247241	.	.	94247170	94247241	0	1	71	94247161	2
chr5	36534667	36534985	chr5:36534667-36534985	.	.	36534667	36534985	0	1	318	36534664	2
chr1	36282244	36282601	chr1:36282244-36282601	.	.	36282244	36282601	0	1	357	36282241	2
chr4	119977886	119978009	chr4:119977886-119978009	.	.	119977886	119978009	0	1	123	119977885	2
chr11	34066855	34066911	chr11:34066855-34066911	.	.	34066855	34066911	0	1	56	34066852	2
chr14	31975892	31976111	chr14:31975892-31976111	.	.	31975892	31976111	0	1	219	31975889	2
chrX	11642628	11642932	chrX:11642628-11642932	.	.	11642628	11642932	0	1	304	11642627	2
chr3	115730496	115730556	chr3:115730496-115730556	.	.	115730496	115730556	0	1	60	115730495	2
chr8	125531676	125531996	chr8:125531676-125531996	.	.	125531676	125531996	0	1	320	125531675	2
chr13	46602749	46602904	chr13:46602749-46602904	.	.	46602749	46602904	0	1	155	46602745	2
chr11	89028576	89028915	chr11:89028576-89028915	.	.	89028576	89028915	0	1	339	89028568	2
chr1	55512242	55512426	chr1:55512242-55512426	.	.	55512242	55512426	0	1	184	55512237	2
chr7	30891986	30892305	chr7:30891986-30892305	.	.	30891986	30892305	0	1	319	30891983	2
chr18	65332820	65332947	chr18:65332820-65332947	.	.	65332820	65332947	0	1	127	65332814	2
chr9	40960336	40960623	chr9:40960336-40960623	.	.	40960336	40960623	0	1	287	40960332	2
chr15	95906742	95907055	chr15:95906742-95907055	.	.	95906742	95907055	0	1	313	95906733	2
chr10	94000940	94001245	chr10:94000940-94001245	.	.	94000940	94001245	0	1	305	94000931	2
chr1	164870819	164871103	chr1:164870819-164871103	.	.	164870819	164871103	0	1	284	164870818	2
chr10	68844255	68844567	chr10:68844255-68844567	.	.	68844255	68844567	0	1	312	68844249	2
chr7	82876752	82877091	chr7:82876752-82877091	.	.	82876752	82877091	0	1	339	82876744	2
chr11	22477054	22477180	chr11:22477054-22477180	.	.	22477054	22477180	0	1	126	22477052	2
chr19	58865250	58865534	chr19:58865250-58865534	.	.	58865250	58865534	0	1	284	58865245	2
chr2	169515272	169515591	chr2:169515272-169515591	.	.	169515272	169515591	0	1	319	169515271	2
chr13	9599417	9599777	chr13:9599417-9599777	.	.	9599417	9599777	0	1	360	9599408	2
chr13	30636531	30636725	chr13:30636531-30636725	.	.	30636531	30636725	0	1	194	30636528	2
chr6	53064107	53064435	chr6:53064107-53064435	.	.	53064107	53064435	0	1	328	53064102	2
chr8	11138384	11138669	chr8:11138384-11138669	.	.	11138384	11138669	0	1	285	11138383	2
chr13	41546556	41546850	chr13:41546556-41546850	.	.	41546556	41546850	0	1	294	41546552	2
chr11	24139684	24139816	chr11:24139684-24139816	.	.	24139684	24139816	0	1	132	24139682	2
chr15	69705774	69706141	chr15:69705774-69706141	.	.	69705774	69706141	0	1	367	69705768	2
chr18	82856524	82856888	chr18:82856524-82856888	.	.	82856524	82856888	0	1	364	82856516	2
chr16	36675344	36675647	chr16:36675344-36675647	.	.	36675344	36675647	0	1	303	36675341	2
chr9	115740091	115740399	chr9:115740091-115740399	.	.	115740091	115740399	0	1	308	115740090	2
chr10	111320797	111320954	chr10:111320797-111320954	.	.	111320797	111320954	0	1	157	111320796	2
chr3	8988951	8989256	chr3:8988951-8989256	.	.	8988951	8989256	0	1	305	8988943	2
chr11	117174898	117175205	chr11:117174898-117175205	.	.	117174898	117175205	0	1	307	117174897	2
chr4	98202240	98202586	chr4:98202240-98202586	.	.	98202240	98202586	0	1	346	98202231	2
chr1	13600415	13600748	chr1:13600415-13600748	.	.	13600415	13600748	0	1	333	13600414	2
chr12	4365993	4366335	chr12:4365993-4366335	.	.	4365993	4366335	0	1	342	4365989	2
chr7	113075412	113075591	chr7:113075412-113075591	.	.	113075412	113075591	0	1	179	113075411	2
chr8	83158603	83158889	chr8:83158603-83158889	.	.	83158603	83158889	0	1	286	83158595	2
chr4	154877937	154878159	chr4:154877937-154878159	.	.	154877937	154878159	0	1	222	154877936	2
chr9	70194620	70194918	chr9:70194620-70194918	.	.	70194620	70194918	0	1	298	70194613	2
chr10	118511522	118511838	chr10:118511522-118511838	.	.	118511522	118511838	0	1	316	118511521	2
chr18	34098618	34098957	chr18:34098618-34098957	.	.	34098618	34098957	0	1	339	34098615	2
chr1	6975171	6975482	chr1:6975171-6975482	.	.	6975171	6975482	0	1	311	6975165	2
chr4	138943798	138943968	chr4:138943798-138943968	.	.	138943798	138943968	0	1	170	138943797	2
chr2	156857090	156857467	chr2:156857090-156857467	.	.	156857090	156857467	0	1	377	156857089	2
chr9	110965159	110965396	chr9:110965159-110965396	.	.	110965159	110965396	0	1	237	110965158	2
chr19	18663963	18664218	chr19:18663963-18664218	.	.	18663963	18664218	0	1	255	18663962	2
chr6	127575334	127575508	chr6:127575334-127575508	.	.	127575334	127575508	0	1	174	127575333	2
chr17	43982606	43982943	chr17:43982606-43982943	.	.	43982606	43982943	0	1	337	43982602	2
chr17	57359878	57360149	chr17:57359878-57360149	.	.	57359878	57360149	0	1	271	57359873	2
chr6	39008139	39008411	chr6:39008139-39008411	.	.	39008139	39008411	0	1	272	39008136	2
chr8	94224479	94224725	chr8:94224479-94224725	.	.	94224479	94224725	0	1	246	94224470	2
chr3	84018327	84018682	chr3:84018327-84018682	.	.	84018327	84018682	0	1	355	84018319	2
chr5	141084228	141084563	chr5:141084228-141084563	.	.	141084228	141084563	0	1	335	141084227	2
chr4	46317242	46317549	chr4:46317242-46317549	.	.	46317242	46317549	0	1	307	46317238	2
chr3	9844661	9845017	chr3:9844661-9845017	.	.	9844661	9845017	0	1	356	9844652	2
chr11	79197874	79198230	chr11:79197874-79198230	.	.	79197874	79198230	0	1	356	79197867	2
chr19	38143590	38143785	chr19:38143590-38143785	.	.	38143590	38143785	0	1	195	38143587	2
chr10	68366508	68366826	chr10:68366508-68366826	.	.	68366508	68366826	0	1	318	68366502	2
chr7	82110125	82110281	chr7:82110125-82110281	.	.	82110125	82110281	0	1	156	82110117	2
chr4	45434562	45434915	chr4:45434562-45434915	.	.	45434562	45434915	0	1	353	45434558	2
chr5	121574305	121574570	chr5:121574305-121574570	.	.	121574305	121574570	0	1	265	121574304	2
chr19	3753795	3754105	chr19:3753795-3754105	.	.	3753795	3754105	0	1	310	3753792	2
chr6	5315465	5315671	chr6:5315465-5315671	.	.	5315465	5315671	0	1	206	5315460	2
chr11	68934407	68934740	chr11:68934407-68934740	.	.	68934407	68934740	0	1	333	68934401	2
chr1	151480296	151480443	chr1:151480296-151480443	.	.	151480296	151480443	0	1	147	151480295	2
chr18	6285940	6286190	chr18:6285940-6286190	.	.	6285940	6286190	0	1	250	6285934	2
chr17	42860366	42860663	chr17:42860366-42860663	.	.	42860366	42860663	0	1	297	42860362	2
chr3	84169463	84169563	chr3:84169463-84169563	.	.	84169463	84169563	0	1	100	84169455	2
chr6	145544901	145545178	chr6:145544901-145545178	.	.	145544901	145545178	0	1	277	145544900	2
chr6	52648145	52648267	chr6:52648145-52648267	.	.	52648145	52648267	0	1	122	52648140	2
chr5	100082010	100082348	chr5:100082010-100082348	.	.	100082010	100082348	0	1	338	100082009	2
chr11	113204241	113204583	chr11:113204241-113204583	.	.	113204241	113204583	0	1	342	113204240	2
chr7	30698244	30698464	chr7:30698244-30698464	.	.	30698244	30698464	0	1	220	30698241	2
chr3	52390367	52390726	chr3:52390367-52390726	.	.	52390367	52390726	0	1	359	52390362	2
chr13	41900252	41900572	chr13:41900252-41900572	.	.	41900252	41900572	0	1	320	41900248	2
chr5	99488465	99488763	chr5:99488465-99488763	.	.	99488465	99488763	0	1	298	99488456	2
chr15	97663908	97664201	chr15:97663908-97664201	.	.	97663908	97664201	0	1	293	97663899	2
chr10	121796389	121796719	chr10:121796389-121796719	.	.	121796389	121796719	0	1	330	121796388	2
chr3	84169831	84169936	chr3:84169831-84169936	.	.	84169831	84169936	0	1	105	84169823	2
chr11	52011555	52011869	chr11:52011555-52011869	.	.	52011555	52011869	0	1	314	52011550	2
chr12	102499816	102500066	chr12:102499816-102500066	.	.	102499816	102500066	0	1	250	102499815	2
chr13	51071323	51071543	chr13:51071323-51071543	.	.	51071323	51071543	0	1	220	51071318	2
chr12	12572230	12572559	chr12:12572230-12572559	.	.	12572230	12572559	0	1	329	12572229	2
chr10	38635549	38635939	chr10:38635549-38635939	.	.	38635549	38635939	0	1	390	38635546	2
chr6	148708392	148708649	chr6:148708392-148708649	.	.	148708392	148708649	0	1	257	148708391	2
chr2	170302926	170303262	chr2:170302926-170303262	.	.	170302926	170303262	0	1	336	170302925	2
chrX	167015770	167015851	chrX:167015770-167015851	.	.	167015770	167015851	0	1	81	167015769	2
chr8	80975708	80976044	chr8:80975708-80976044	.	.	80975708	80976044	0	1	336	80975700	2
chr17	84390992	84391252	chr17:84390992-84391252	.	.	84390992	84391252	0	1	260	84390984	2
chr1	192151207	192151481	chr1:192151207-192151481	.	.	192151207	192151481	0	1	274	192151206	2
chr1	13809878	13810218	chr1:13809878-13810218	.	.	13809878	13810218	0	1	340	13809877	2
chr11	51805720	51805851	chr11:51805720-51805851	.	.	51805720	51805851	0	1	131	51805715	2
chr6	108611841	108612012	chr6:108611841-108612012	.	.	108611841	108612012	0	1	171	108611840	2
chr18	70539080	70539425	chr18:70539080-70539425	.	.	70539080	70539425	0	1	345	70539073	2
chr9	123523601	123523906	chr9:123523601-123523906	.	.	123523601	123523906	0	1	305	123523600	2
chr8	60871411	60871724	chr8:60871411-60871724	.	.	60871411	60871724	0	1	313	60871405	2
chr7	110570553	110570871	chr7:110570553-110570871	.	.	110570553	110570871	0	1	318	110570552	2
chr6	136421230	136421542	chr6:136421230-136421542	.	.	136421230	136421542	0	1	312	136421229	2
chr9	20353728	20353968	chr9:20353728-20353968	.	.	20353728	20353968	0	1	240	20353726	2
chr19	54041157	54041295	chr19:54041157-54041295	.	.	54041157	54041295	0	1	138	54041152	2
chr13	32655730	32655993	chr13:32655730-32655993	.	.	32655730	32655993	0	1	263	32655727	2
chr2	78882182	78882470	chr2:78882182-78882470	.	.	78882182	78882470	0	1	288	78882175	2
chr3	101203407	101203509	chr3:101203407-101203509	.	.	101203407	101203509	0	1	102	101203406	2
chr4	99725970	99726280	chr4:99725970-99726280	.	.	99725970	99726280	0	1	310	99725961	2
chr1	63987167	63987516	chr1:63987167-63987516	.	.	63987167	63987516	0	1	349	63987161	2
chr2	172966550	172966879	chr2:172966550-172966879	.	.	172966550	172966879	0	1	329	172966549	2
chr6	145571799	145572141	chr6:145571799-145572141	.	.	145571799	145572141	0	1	342	145571798	2
chr19	24615605	24615899	chr19:24615605-24615899	.	.	24615605	24615899	0	1	294	24615603	2
chr2	11664343	11664678	chr2:11664343-11664678	.	.	11664343	11664678	0	1	335	11664342	2
chr3	146258852	146259147	chr3:146258852-146259147	.	.	146258852	146259147	0	1	295	146258851	2
chr3	108584770	108584862	chr3:108584770-108584862	.	.	108584770	108584862	0	1	92	108584769	2
chr2	93166561	93166725	chr2:93166561-93166725	.	.	93166561	93166725	0	1	164	93166552	2
chr11	82836001	82836321	chr11:82836001-82836321	.	.	82836001	82836321	0	1	320	82835993	2
chr18	38888223	38888540	chr18:38888223-38888540	.	.	38888223	38888540	0	1	317	38888220	2
chr1	80577082	80577360	chr1:80577082-80577360	.	.	80577082	80577360	0	1	278	80577074	2
chr6	14062761	14063121	chr6:14062761-14063121	.	.	14062761	14063121	0	1	360	14062760	2
chr14	77533630	77533810	chr14:77533630-77533810	.	.	77533630	77533810	0	1	180	77533623	2
chr15	97280392	97280680	chr15:97280392-97280680	.	.	97280392	97280680	0	1	288	97280383	2
chr4	119921144	119921468	chr4:119921144-119921468	.	.	119921144	119921468	0	1	324	119921143	2
chr6	30281460	30281773	chr6:30281460-30281773	.	.	30281460	30281773	0	1	313	30281457	2
chr18	56606914	56607234	chr18:56606914-56607234	.	.	56606914	56607234	0	1	320	56606909	2
chr5	142350652	142350824	chr5:142350652-142350824	.	.	142350652	142350824	0	1	172	142350651	2
chr8	80817184	80817543	chr8:80817184-80817543	.	.	80817184	80817543	0	1	359	80817176	2
chr10	8913104	8913191	chr10:8913104-8913191	.	.	8913104	8913191	0	1	87	8913096	2
chr13	35888561	35888870	chr13:35888561-35888870	.	.	35888561	35888870	0	1	309	35888558	2
chr15	59639084	59639341	chr15:59639084-59639341	.	.	59639084	59639341	0	1	257	59639079	2
chr6	136999646	136999965	chr6:136999646-136999965	.	.	136999646	136999965	0	1	319	136999645	2
chr3	22016927	22017240	chr3:22016927-22017240	.	.	22016927	22017240	0	1	313	22016925	2
chr14	105613087	105613424	chr14:105613087-105613424	.	.	105613087	105613424	0	1	337	105613086	2
chr18	90508796	90509108	chr18:90508796-90509108	.	.	90508796	90509108	0	1	312	90508787	2
chr5	64388083	64388205	chr5:64388083-64388205	.	.	64388083	64388205	0	1	122	64388077	2
chr18	77127204	77127268	chr18:77127204-77127268	.	.	77127204	77127268	0	1	64	77127197	2
chr1	189792191	189792477	chr1:189792191-189792477	.	.	189792191	189792477	0	1	286	189792190	2
chr19	32025792	32026033	chr19:32025792-32026033	.	.	32025792	32026033	0	1	241	32025789	2
chr6	89056885	89056938	chr6:89056885-89056938	.	.	89056885	89056938	0	1	53	89056877	2
chr11	110954576	110954936	chr11:110954576-110954936	.	.	110954576	110954936	0	1	360	110954575	2
chr14	27232394	27232735	chr14:27232394-27232735	.	.	27232394	27232735	0	1	341	27232392	2
chr9	111459521	111459806	chr9:111459521-111459806	.	.	111459521	111459806	0	1	285	111459520	2
chr8	126564626	126564955	chr8:126564626-126564955	.	.	126564626	126564955	0	1	329	126564625	2
chr17	90542547	90542879	chr17:90542547-90542879	.	.	90542547	90542879	0	1	332	90542538	2
chr12	78814354	78814702	chr12:78814354-78814702	.	.	78814354	78814702	0	1	348	78814347	2
chr5	143334250	143334439	chr5:143334250-143334439	.	.	143334250	143334439	0	1	189	143334249	2
chr1	66878371	66878732	chr1:66878371-66878732	.	.	66878371	66878732	0	1	361	66878365	2
chr6	148263117	148263342	chr6:148263117-148263342	.	.	148263117	148263342	0	1	225	148263116	2
chr1	59943856	59944150	chr1:59943856-59944150	.	.	59943856	59944150	0	1	294	59943851	2
chr10	99901977	99902238	chr10:99901977-99902238	.	.	99901977	99902238	0	1	261	99901968	2
chr13	24528182	24528393	chr13:24528182-24528393	.	.	24528182	24528393	0	1	211	24528180	2
chr9	70947236	70947634	chr9:70947236-70947634	.	.	70947236	70947634	0	1	398	70947229	2
chr7	145293973	145294211	chr7:145293973-145294211	.	.	145293973	145294211	0	1	238	145293972	2
chr6	145581865	145582151	chr6:145581865-145582151	.	.	145581865	145582151	0	1	286	145581864	2
chr17	73529518	73529865	chr17:73529518-73529865	.	.	73529518	73529865	0	1	347	73529511	2
chr11	57986974	57987279	chr11:57986974-57987279	.	.	57986974	57987279	0	1	305	57986969	2
chr8	117233380	117233517	chr8:117233380-117233517	.	.	117233380	117233517	0	1	137	117233379	2
chr6	31369795	31370134	chr6:31369795-31370134	.	.	31369795	31370134	0	1	339	31369792	2
chr16	94536757	94536813	chr16:94536757-94536813	.	.	94536757	94536813	0	1	56	94536748	2
chr9	118662031	118662316	chr9:118662031-118662316	.	.	118662031	118662316	0	1	285	118662030	2
chr1	128957335	128957658	chr1:128957335-128957658	.	.	128957335	128957658	0	1	323	128957334	2
chr10	94482086	94482403	chr10:94482086-94482403	.	.	94482086	94482403	0	1	317	94482077	2
chr1	155956567	155956908	chr1:155956567-155956908	.	.	155956567	155956908	0	1	341	155956566	2
chr10	95300344	95300646	chr10:95300344-95300646	.	.	95300344	95300646	0	1	302	95300335	2
chr14	78378871	78379076	chr14:78378871-78379076	.	.	78378871	78379076	0	1	205	78378864	2
chr9	121059506	121059681	chr9:121059506-121059681	.	.	121059506	121059681	0	1	175	121059505	2
chr2	166410970	166411350	chr2:166410970-166411350	.	.	166410970	166411350	0	1	380	166410969	2
