#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
chr13	90108087	90108353	chr13:90108087-90108353	.	.	90108087	90108353	0	1	266	90108078	6
chr17	8902038	8902213	chr17:8902038-8902213	.	.	8902038	8902213	0	1	175	8902030	6
chr5	121291309	121291620	chr5:121291309-121291620	.	.	121291309	121291620	0	1	311	121291308	6
chr3	9781633	9781953	chr3:9781633-9781953	.	.	9781633	9781953	0	1	320	9781624	6
chr10	66913494	66913845	chr10:66913494-66913845	.	.	66913494	66913845	0	1	351	66913488	6
chr19	21669830	21670115	chr19:21669830-21670115	.	.	21669830	21670115	0	1	285	21669828	6
chr4	49683102	49683465	chr4:49683102-49683465	.	.	49683102	49683465	0	1	363	49683098	6
chr1	52863844	52864120	chr1:52863844-52864120	.	.	52863844	52864120	0	1	276	52863839	6
chr15	98969652	98969987	chr15:98969652-98969987	.	.	98969652	98969987	0	1	335	98969643	6
chr7	68767809	68768127	chr7:68767809-68768127	.	.	68767809	68768127	0	1	318	68767803	6
chr10	13876585	13876934	chr10:13876585-13876934	.	.	13876585	13876934	0	1	349	13876584	6
chr15	34967432	34967727	chr15:34967432-34967727	.	.	34967432	34967727	0	1	295	34967429	6
chr12	90944811	90945104	chr12:90944811-90945104	.	.	90944811	90945104	0	1	293	90944802	6
chr8	92291913	92291978	chr8:92291913-92291978	.	.	92291913	92291978	0	1	65	92291904	6
chr18	32170537	32170859	chr18:32170537-32170859	.	.	32170537	32170859	0	1	322	32170534	6
chr2	86195836	86196161	chr2:86195836-86196161	.	.	86195836	86196161	0	1	325	86195828	6
chr7	144392113	144392454	chr7:144392113-144392454	.	.	144392113	144392454	0	1	341	144392112	6
chr17	44620473	44620840	chr17:44620473-44620840	.	.	44620473	44620840	0	1	367	44620469	6
chr1	42878132	42878482	chr1:42878132-42878482	.	.	42878132	42878482	0	1	350	42878128	6
chr6	31948643	31948985	chr6:31948643-31948985	.	.	31948643	31948985	0	1	342	31948640	6
chr6	76339581	76339900	chr6:76339581-76339900	.	.	76339581	76339900	0	1	319	76339574	6
chr17	5394645	5394996	chr17:5394645-5394996	.	.	5394645	5394996	0	1	351	5394640	6
chr11	11498228	11498543	chr11:11498228-11498543	.	.	11498228	11498543	0	1	315	11498227	6
chr8	117714038	117714383	chr8:117714038-117714383	.	.	117714038	117714383	0	1	345	117714037	6
chr13	16302662	16302963	chr13:16302662-16302963	.	.	16302662	16302963	0	1	301	16302661	6
chr16	85495237	85495605	chr16:85495237-85495605	.	.	85495237	85495605	0	1	368	85495229	6
chr17	44118221	44118483	chr17:44118221-44118483	.	.	44118221	44118483	0	1	262	44118217	6
chr14	48383212	48383386	chr14:48383212-48383386	.	.	48383212	48383386	0	1	174	48383208	6
chr5	27687433	27687792	chr5:27687433-27687792	.	.	27687433	27687792	0	1	359	27687431	6
chr7	118500196	118500406	chr7:118500196-118500406	.	.	118500196	118500406	0	1	210	118500195	6
chr1	69421388	69421745	chr1:69421388-69421745	.	.	69421388	69421745	0	1	357	69421382	6
chr14	77131433	77131748	chr14:77131433-77131748	.	.	77131433	77131748	0	1	315	77131426	6
chr13	58920923	58921272	chr13:58920923-58921272	.	.	58920923	58921272	0	1	349	58920918	6
chr3	137300398	137300758	chr3:137300398-137300758	.	.	137300398	137300758	0	1	360	137300397	6
chr7	135194181	135194371	chr7:135194181-135194371	.	.	135194181	135194371	0	1	190	135194180	6
chr11	45627168	45627509	chr11:45627168-45627509	.	.	45627168	45627509	0	1	341	45627164	6
chr2	83674811	83675129	chr2:83674811-83675129	.	.	83674811	83675129	0	1	318	83674803	6
chr17	52012673	52013009	chr17:52012673-52013009	.	.	52012673	52013009	0	1	336	52012668	6
chr15	30389273	30389634	chr15:30389273-30389634	.	.	30389273	30389634	0	1	361	30389270	6
chr4	83576400	83576707	chr4:83576400-83576707	.	.	83576400	83576707	0	1	307	83576392	6
chr4	20402479	20402829	chr4:20402479-20402829	.	.	20402479	20402829	0	1	350	20402477	6
chr7	137349636	137349872	chr7:137349636-137349872	.	.	137349636	137349872	0	1	236	137349635	6
chr6	76513045	76513372	chr6:76513045-76513372	.	.	76513045	76513372	0	1	327	76513038	6
chr12	54432350	54432514	chr12:54432350-54432514	.	.	54432350	54432514	0	1	164	54432345	6
chr13	3657624	3658026	chr13:3657624-3658026	.	.	3657624	3658026	0	1	402	3657621	6
chr6	104031789	104032145	chr6:104031789-104032145	.	.	104031789	104032145	0	1	356	104031788	6
chr1	183966785	183967114	chr1:183966785-183967114	.	.	183966785	183967114	0	1	329	183966784	6
chr6	17790093	17790426	chr6:17790093-17790426	.	.	17790093	17790426	0	1	333	17790092	6
chr1	136325839	136326137	chr1:136325839-136326137	.	.	136325839	136326137	0	1	298	136325838	6
chr8	115758404	115758709	chr8:115758404-115758709	.	.	115758404	115758709	0	1	305	115758403	6
chr6	105670072	105670435	chr6:105670072-105670435	.	.	105670072	105670435	0	1	363	105670071	6
chr5	133654112	133654373	chr5:133654112-133654373	.	.	133654112	133654373	0	1	261	133654111	6
chr17	75272382	75272743	chr17:75272382-75272743	.	.	75272382	75272743	0	1	361	75272375	6
chr7	117982310	117982398	chr7:117982310-117982398	.	.	117982310	117982398	0	1	88	117982309	6
chr2	154111167	154111389	chr2:154111167-154111389	.	.	154111167	154111389	0	1	222	154111166	6
chr13	55709611	55709839	chr13:55709611-55709839	.	.	55709611	55709839	0	1	228	55709606	6
chr5	27131986	27132343	chr5:27131986-27132343	.	.	27131986	27132343	0	1	357	27131984	6
chr17	48148666	48148986	chr17:48148666-48148986	.	.	48148666	48148986	0	1	320	48148662	6
chr13	111031955	111032226	chr13:111031955-111032226	.	.	111031955	111032226	0	1	271	111031954	6
chr18	54233327	54233682	chr18:54233327-54233682	.	.	54233327	54233682	0	1	355	54233322	6
chr3	50729143	50729490	chr3:50729143-50729490	.	.	50729143	50729490	0	1	347	50729138	6
chr8	112788401	112788705	chr8:112788401-112788705	.	.	112788401	112788705	0	1	304	112788400	6
chr1	90582634	90582893	chr1:90582634-90582893	.	.	90582634	90582893	0	1	259	90582625	6
chr19	16378728	16379070	chr19:16378728-16379070	.	.	16378728	16379070	0	1	342	16378727	6
chr2	92756166	92756490	chr2:92756166-92756490	.	.	92756166	92756490	0	1	324	92756157	6
chr11	39042839	39043028	chr11:39042839-39043028	.	.	39042839	39043028	0	1	189	39042836	6
chr17	47096887	47097176	chr17:47096887-47097176	.	.	47096887	47097176	0	1	289	47096883	6
chr6	143618608	143618880	chr6:143618608-143618880	.	.	143618608	143618880	0	1	272	143618607	6
chr8	17088531	17088869	chr8:17088531-17088869	.	.	17088531	17088869	0	1	338	17088530	6
chr15	91587415	91587785	chr15:91587415-91587785	.	.	91587415	91587785	0	1	370	91587406	6
chr4	59561360	59561716	chr4:59561360-59561716	.	.	59561360	59561716	0	1	356	59561355	6
chr17	71791163	71791527	chr17:71791163-71791527	.	.	71791163	71791527	0	1	364	71791156	6
chr7	43258997	43259192	chr7:43258997-43259192	.	.	43258997	43259192	0	1	195	43258993	6
chr15	34024951	34025300	chr15:34024951-34025300	.	.	34024951	34025300	0	1	349	34024948	6
chr14	57186501	57186732	chr14:57186501-57186732	.	.	57186501	57186732	0	1	231	57186496	6
chr9	31439480	31439682	chr9:31439480-31439682	.	.	31439480	31439682	0	1	202	31439477	6
chr11	55405772	55405877	chr11:55405772-55405877	.	.	55405772	55405877	0	1	105	55405767	6
chr2	65248009	65248327	chr2:65248009-65248327	.	.	65248009	65248327	0	1	318	65248003	6
chr12	42090755	42091107	chr12:42090755-42091107	.	.	42090755	42091107	0	1	352	42090751	6
chr2	62557330	62557690	chr2:62557330-62557690	.	.	62557330	62557690	0	1	360	62557324	6
chr12	95053341	95053622	chr12:95053341-95053622	.	.	95053341	95053622	0	1	281	95053332	6
chr12	34299464	34299856	chr12:34299464-34299856	.	.	34299464	34299856	0	1	392	34299461	6
chr2	130851986	130852059	chr2:130851986-130852059	.	.	130851986	130852059	0	1	73	130851985	6
chr2	160554807	160555112	chr2:160554807-160555112	.	.	160554807	160555112	0	1	305	160554806	6
chr1	90235763	90236039	chr1:90235763-90236039	.	.	90235763	90236039	0	1	276	90235754	6
chr17	57407799	57408210	chr17:57407799-57408210	.	.	57407799	57408210	0	1	411	57407794	6
chr19	18735958	18736267	chr19:18735958-18736267	.	.	18735958	18736267	0	1	309	18735957	6
chr16	97289329	97289457	chr16:97289329-97289457	.	.	97289329	97289457	0	1	128	97289320	6
chr7	76055726	76056084	chr7:76055726-76056084	.	.	76055726	76056084	0	1	358	76055719	6
chr1	56260804	56261138	chr1:56260804-56261138	.	.	56260804	56261138	0	1	334	56260799	6
chr11	35716173	35716536	chr11:35716173-35716536	.	.	35716173	35716536	0	1	363	35716170	6
chr6	53648897	53649148	chr6:53648897-53649148	.	.	53648897	53649148	0	1	251	53648892	6
chr9	66935032	66935335	chr9:66935032-66935335	.	.	66935032	66935335	0	1	303	66935026	6
chr2	59623852	59624156	chr2:59623852-59624156	.	.	59623852	59624156	0	1	304	59623847	6
chr17	3383784	3384072	chr17:3383784-3384072	.	.	3383784	3384072	0	1	288	3383781	6
chr8	25381392	25381668	chr8:25381392-25381668	.	.	25381392	25381668	0	1	276	25381390	6
chr7	72014272	72014651	chr7:72014272-72014651	.	.	72014272	72014651	0	1	379	72014265	6
chr16	95737568	95737744	chr16:95737568-95737744	.	.	95737568	95737744	0	1	176	95737559	6
chr8	36698557	36698887	chr8:36698557-36698887	.	.	36698557	36698887	0	1	330	36698554	6
chr9	22697958	22698315	chr9:22697958-22698315	.	.	22697958	22698315	0	1	357	22697956	6
chr9	83471405	83471754	chr9:83471405-83471754	.	.	83471405	83471754	0	1	349	83471397	6
chr6	147080037	147080278	chr6:147080037-147080278	.	.	147080037	147080278	0	1	241	147080036	6
chr7	40769535	40769885	chr7:40769535-40769885	.	.	40769535	40769885	0	1	350	40769531	6
chr14	120955416	120955674	chr14:120955416-120955674	.	.	120955416	120955674	0	1	258	120955415	6
chr6	112093468	112093567	chr6:112093468-112093567	.	.	112093468	112093567	0	1	99	112093467	6
chr3	18501086	18501163	chr3:18501086-18501163	.	.	18501086	18501163	0	1	77	18501085	6
chr5	39216054	39216405	chr5:39216054-39216405	.	.	39216054	39216405	0	1	351	39216051	6
chrX	107160818	107161167	chrX:107160818-107161167	.	.	107160818	107161167	0	1	349	107160817	6
chr18	60121391	60121744	chr18:60121391-60121744	.	.	60121391	60121744	0	1	353	60121385	6
chr5	74986007	74986326	chr5:74986007-74986326	.	.	74986007	74986326	0	1	319	74986000	6
chr8	22620249	22620557	chr8:22620249-22620557	.	.	22620249	22620557	0	1	308	22620247	6
chr3	86025431	86025621	chr3:86025431-86025621	.	.	86025431	86025621	0	1	190	86025423	6
chr14	117869596	117869983	chr14:117869596-117869983	.	.	117869596	117869983	0	1	387	117869595	6
chr4	36339462	36339818	chr4:36339462-36339818	.	.	36339462	36339818	0	1	356	36339459	6
chr18	77319452	77319709	chr18:77319452-77319709	.	.	77319452	77319709	0	1	257	77319445	6
chr3	124000822	124001165	chr3:124000822-124001165	.	.	124000822	124001165	0	1	343	124000821	6
chr14	89573453	89573769	chr14:89573453-89573769	.	.	89573453	89573769	0	1	316	89573445	6
chr1	26047974	26048102	chr1:26047974-26048102	.	.	26047974	26048102	0	1	128	26047972	6
chr8	32907124	32907356	chr8:32907124-32907356	.	.	32907124	32907356	0	1	232	32907121	6
chr8	14319955	14320340	chr8:14319955-14320340	.	.	14319955	14320340	0	1	385	14319954	6
chr15	41575189	41575520	chr15:41575189-41575520	.	.	41575189	41575520	0	1	331	41575185	6
chr1	12949746	12950049	chr1:12949746-12950049	.	.	12949746	12950049	0	1	303	12949745	6
chr2	169104071	169104404	chr2:169104071-169104404	.	.	169104071	169104404	0	1	333	169104070	6
chr18	79177203	79177411	chr18:79177203-79177411	.	.	79177203	79177411	0	1	208	79177196	6
chr17	69234271	69234569	chr17:69234271-69234569	.	.	69234271	69234569	0	1	298	69234265	6
chr19	17157442	17157508	chr19:17157442-17157508	.	.	17157442	17157508	0	1	66	17157441	6
chr15	17379036	17379370	chr15:17379036-17379370	.	.	17379036	17379370	0	1	334	17379035	6
chr4	117952288	117952569	chr4:117952288-117952569	.	.	117952288	117952569	0	1	281	117952287	6
chr1	95231144	95231375	chr1:95231144-95231375	.	.	95231144	95231375	0	1	231	95231135	6
chr16	5905427	5905749	chr16:5905427-5905749	.	.	5905427	5905749	0	1	322	5905422	6
chr4	9133813	9134139	chr4:9133813-9134139	.	.	9133813	9134139	0	1	326	9133804	6
chr7	66879229	66879526	chr7:66879229-66879526	.	.	66879229	66879526	0	1	297	66879223	6
chr15	57394004	57394304	chr15:57394004-57394304	.	.	57394004	57394304	0	1	300	57393999	6
chr10	107624107	107624426	chr10:107624107-107624426	.	.	107624107	107624426	0	1	319	107624106	6
chr15	28584984	28585327	chr15:28584984-28585327	.	.	28584984	28585327	0	1	343	28584982	6
chr1	63044397	63044690	chr1:63044397-63044690	.	.	63044397	63044690	0	1	293	63044391	6
chr13	80974576	80974787	chr13:80974576-80974787	.	.	80974576	80974787	0	1	211	80974568	6
chr7	83382033	83382406	chr7:83382033-83382406	.	.	83382033	83382406	0	1	373	83382025	6
chr4	99471253	99471594	chr4:99471253-99471594	.	.	99471253	99471594	0	1	341	99471244	6
chr6	62596048	62596309	chr6:62596048-62596309	.	.	62596048	62596309	0	1	261	62596042	6
chr11	7562092	7562466	chr11:7562092-7562466	.	.	7562092	7562466	0	1	374	7562085	6
chr2	21939445	21939763	chr2:21939445-21939763	.	.	21939445	21939763	0	1	318	21939443	6
chr19	57528919	57529193	chr19:57528919-57529193	.	.	57528919	57529193	0	1	274	57528914	6
chr11	10575138	10575444	chr11:10575138-10575444	.	.	10575138	10575444	0	1	306	10575137	6
chr11	109305837	109306162	chr11:109305837-109306162	.	.	109305837	109306162	0	1	325	109305836	6
chr15	36476165	36476362	chr15:36476165-36476362	.	.	36476165	36476362	0	1	197	36476162	6
chr16	34633672	34633990	chr16:34633672-34633990	.	.	34633672	34633990	0	1	318	34633669	6
chr19	56240271	56240602	chr19:56240271-56240602	.	.	56240271	56240602	0	1	331	56240266	6
chr5	75389624	75389731	chr5:75389624-75389731	.	.	75389624	75389731	0	1	107	75389617	6
chr7	64770935	64771336	chr7:64770935-64771336	.	.	64770935	64771336	0	1	401	64770929	6
chr10	125679763	125679954	chr10:125679763-125679954	.	.	125679763	125679954	0	1	191	125679762	6
chr13	15782626	15782937	chr13:15782626-15782937	.	.	15782626	15782937	0	1	311	15782625	6
chr1	123761243	123761631	chr1:123761243-123761631	.	.	123761243	123761631	0	1	388	123761242	6
chr18	66138920	66139305	chr18:66138920-66139305	.	.	66138920	66139305	0	1	385	66138914	6
chr14	106192992	106193340	chr14:106192992-106193340	.	.	106192992	106193340	0	1	348	106192991	6
chr1	74833748	74834088	chr1:74833748-74834088	.	.	74833748	74834088	0	1	340	74833741	6
chr4	84389252	84389596	chr4:84389252-84389596	.	.	84389252	84389596	0	1	344	84389244	6
chr1	171975467	171975706	chr1:171975467-171975706	.	.	171975467	171975706	0	1	239	171975466	6
chr16	75387540	75387906	chr16:75387540-75387906	.	.	75387540	75387906	0	1	366	75387533	6
chr1	58824505	58824860	chr1:58824505-58824860	.	.	58824505	58824860	0	1	355	58824500	6
chr16	60941890	60942192	chr16:60941890-60942192	.	.	60941890	60942192	0	1	302	60941884	6
chr2	24642127	24642497	chr2:24642127-24642497	.	.	24642127	24642497	0	1	370	24642125	6
chr7	115146974	115147334	chr7:115146974-115147334	.	.	115146974	115147334	0	1	360	115146973	6
chr16	29391170	29391508	chr16:29391170-29391508	.	.	29391170	29391508	0	1	338	29391168	6
chr18	74551317	74551573	chr18:74551317-74551573	.	.	74551317	74551573	0	1	256	74551310	6
chr14	16187852	16188189	chr14:16187852-16188189	.	.	16187852	16188189	0	1	337	16187851	6
chr18	69975563	69975796	chr18:69975563-69975796	.	.	69975563	69975796	0	1	233	69975557	6
chr19	57522031	57522156	chr19:57522031-57522156	.	.	57522031	57522156	0	1	125	57522026	6
chr8	78127671	78128063	chr8:78127671-78128063	.	.	78127671	78128063	0	1	392	78127664	6
chr2	178475330	178475660	chr2:178475330-178475660	.	.	178475330	178475660	0	1	330	178475329	6
chr1	38794591	38794862	chr1:38794591-38794862	.	.	38794591	38794862	0	1	271	38794588	6
chr18	28543834	28544210	chr18:28543834-28544210	.	.	28543834	28544210	0	1	376	28543832	6
chr15	59027239	59027594	chr15:59027239-59027594	.	.	59027239	59027594	0	1	355	59027234	6
chr10	70239435	70239656	chr10:70239435-70239656	.	.	70239435	70239656	0	1	221	70239428	6
chr2	174162883	174163228	chr2:174162883-174163228	.	.	174162883	174163228	0	1	345	174162882	6
chr14	46962871	46963208	chr14:46962871-46963208	.	.	46962871	46963208	0	1	337	46962867	6
chr16	12312887	12313046	chr16:12312887-12313046	.	.	12312887	12313046	0	1	159	12312886	6
chr4	45610481	45610893	chr4:45610481-45610893	.	.	45610481	45610893	0	1	412	45610477	6
chr3	28365603	28365960	chr3:28365603-28365960	.	.	28365603	28365960	0	1	357	28365601	6
chr7	139332865	139333198	chr7:139332865-139333198	.	.	139332865	139333198	0	1	333	139332864	6
chr9	30821208	30821533	chr9:30821208-30821533	.	.	30821208	30821533	0	1	325	30821205	6
chr2	102219059	102219385	chr2:102219059-102219385	.	.	102219059	102219385	0	1	326	102219058	6
chr2	178854091	178854440	chr2:178854091-178854440	.	.	178854091	178854440	0	1	349	178854090	6
chr12	104000842	104001012	chr12:104000842-104001012	.	.	104000842	104001012	0	1	170	104000841	6
chr19	17750827	17751173	chr19:17750827-17751173	.	.	17750827	17751173	0	1	346	17750826	6
chr11	114288359	114288805	chr11:114288359-114288805	.	.	114288359	114288805	0	1	446	114288358	6
chr1	89230388	89230649	chr1:89230388-89230649	.	.	89230388	89230649	0	1	261	89230380	6
